id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value
2329085649,129,1,1,15,8,bsbugp9qfasrrtg55bf7evvwv,0,35.2,93.9,2021-09-12T13:15:33.685Z,2021-09-12T13:15:35Z,3090709747,212,18.4,3090709745,141,75.4,3090709739,157,,3090709741,56,Back,3090709749,213,5.5,3090709751,1,,3090709743,140,48.0,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329085637,144,49,1,15,9,5rurqie3qt1qav9ir5mkqinn,1,56.1,18.9,2021-09-12T13:15:34.390Z,2021-09-12T13:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329085701,145,1,1,15,9,5rurqie3qt1qav9ir5mkqinn,1,56.1,18.9,2021-09-12T13:15:34.837Z,2021-09-12T13:15:37Z,3090709999,141,47.9,3090709991,56,Back,3090709997,140,48.0,3090710001,212,21.5,3090710003,213,2.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329085787,146,1,1,15,12,5rurqie3qt1qav9ir5mkqinn,1,48,47.9,2021-09-12T13:15:37.069Z,2021-09-12T13:15:40Z,3090710405,141,71.4,3090710407,212,18.2,3090710403,140,56.2,3090710409,213,1.1,3090710401,56,Center,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329085863,147,1,1,15,14,5rurqie3qt1qav9ir5mkqinn,1,56.2,71.4,2021-09-12T13:15:39.573Z,2021-09-12T13:15:44Z,3090710793,213,0.5,3090710783,56,Left,3090710791,212,24.8,3090710789,141,88.3,3090710787,140,77.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329085899,148,1,1,15,19,5rurqie3qt1qav9ir5mkqinn,1,77.1,88.3,2021-09-12T13:15:44.077Z,2021-09-12T13:15:45Z,3090710983,212,26.5,3090710979,141,86.0,3090710977,140,51.9,3090710973,56,Left,3090710985,213,3.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329085977,149,1,1,15,20,5rurqie3qt1qav9ir5mkqinn,1,51.9,86,2021-09-12T13:15:45.581Z,2021-09-12T13:15:50Z,3090711459,141,71.7,3090711461,212,11.0,3090711463,213,5.2,3090711457,140,56.8,3090711455,56,Center,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329086021,150,1,1,15,25,5rurqie3qt1qav9ir5mkqinn,1,70.1,68.7,2021-09-12T13:15:50.133Z,2021-09-12T13:15:53Z,3090711715,213,4.6,3090711707,56,Center,3090711711,141,53.0,3090711709,140,69.1,3090711713,212,10.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329086383,132,45,1,15,28,bsbugp9qfasrrtg55bf7evvwv,0,42.4,57.2,2021-09-12T13:15:53.174Z,2021-09-12T13:43:43Z,3090713781,285,,3090714501,233,220,3090713779,56,Back,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,
2329098725,220,3,1,15,28,5rurqie3qt1qav9ir5mkqinn,1,57.6,42.8,2021-09-12T13:15:53.174Z,2021-09-12T13:43:42Z,3090776855,233,132,3090776817,286,,3090776815,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329086199,152,1,1,15,29,5rurqie3qt1qav9ir5mkqinn,1,64.4,57.9,2021-09-12T13:15:54.206Z,2021-09-12T13:16:20Z,3090712769,1,,3090712759,140,85.3,3090712763,141,16.5,3090715119,210,15,3090712767,213,5.4,3090712765,212,35.7,3090712755,56,Right,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,1,,,,,,,,,,,,,,,,,,,,,,,,
2329086225,153,15,1,15,33,5rurqie3qt1qav9ir5mkqinn,1,89,32.1,2021-09-12T13:15:58.741Z,2021-09-12T13:16:21Z,3090713807,233,130,3090713755,82,,3090712887,63,,3090715153,215,,3090712885,22,,3090715145,55,152,3090715139,78,,3090715149,102,50.7,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,3090715151,103,19,3090715143,29,3090713745,20,3090715155,146,93.2,3090715157,147,39.2,3090712889,56,Center,,,,,,,,
2329086153,130,10,1,15,33,bsbugp9qfasrrtg55bf7evvwv,1,7.5,64,2021-09-12T13:15:58.841Z,2021-09-12T13:16:10Z,3090713845,233,153,3090712515,94,,3090712519,56,Back,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329086187,131,6,1,15,35,bsbugp9qfasrrtg55bf7evvwv,0,5,65.4,2021-09-12T13:16:00.412Z,2021-09-12T13:16:05Z,3090712855,73,,3090712685,56,Back,3090713321,233,154,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329086287,154,6,1,15,35,5rurqie3qt1qav9ir5mkqinn,1,95,34.6,2021-09-12T13:16:00.412Z,2021-09-12T13:49:23Z,3090713247,56,Center,3090713249,75,,3090713273,233,131,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329087397,155,1,1,16,17,5rurqie3qt1qav9ir5mkqinn,1,99.5,0.5,2021-09-12T13:16:41.950Z,2021-09-12T13:17:30Z,3090718945,155,,3090718947,223,,3090718959,1,,3090718941,2,,3090718953,141,53.6,3090722933,25,,3090718957,213,1.8,3090718955,212,37.0,6679bfd6bjylogbe4ebese85x,K. McCabe,,3090718951,140,91.9,3090722929,210,3090722931,154,3090718949,56,Center,3090718943,6,,,,,16,,1,,,,,
2329087405,156,16,1,16,21,5rurqie3qt1qav9ir5mkqinn,1,91.6,50.4,2021-09-12T13:16:46.606Z,2021-09-12T13:17:30Z,3090723053,55,155,3090719555,374,2021-09-12 14:16:46.077,3090719557,375,16:21.186,3090723071,230,99.1,3090723061,103,24.7,3090723041,29,,3090719549,15,,3090719009,56,Center,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,3090723077,231,50.4,3090719547,25,3090723037,81,3090719007,17,,3090723051,154,,3090723057,102,46.8,,,,3090719553,328,,,
2329088169,133,1,1,17,3,bsbugp9qfasrrtg55bf7evvwv,1,49.9,50.6,2021-09-12T13:17:28.182Z,2021-09-12T13:17:30Z,3090722889,189,,3090722881,279,G,3090722875,141,68.7,3090722877,212,28.2,3090722873,140,25.7,3090722879,213,2.7,3090722871,56,Back,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,
2329088209,134,1,1,17,5,bsbugp9qfasrrtg55bf7evvwv,1,25,69.6,2021-09-12T13:17:30.342Z,2021-09-12T13:17:31Z,3090723137,212,21.1,3090723139,213,6.0,3090723131,56,Back,3090723135,141,62.4,3090723133,140,44.5,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329088237,135,1,1,17,6,bsbugp9qfasrrtg55bf7evvwv,1,44.6,62.4,2021-09-12T13:17:31.374Z,2021-09-12T13:17:32Z,3090723241,212,22.5,3090723239,141,74.5,3090723237,140,24.7,3090723235,56,Back,3090723243,213,2.8,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329088327,136,1,1,17,7,bsbugp9qfasrrtg55bf7evvwv,1,24.7,74.5,2021-09-12T13:17:32.550Z,2021-09-12T13:17:36Z,3090723683,212,26.0,3090723677,56,Back,3090723681,141,43.7,3090723679,140,10.1,3090723685,213,4.1,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329088385,137,1,1,17,11,bsbugp9qfasrrtg55bf7evvwv,1,11,40.6,2021-09-12T13:17:36.590Z,2021-09-12T13:17:39Z,3090724003,56,Back,3090724009,212,17.5,3090724011,213,5.9,3090724005,140,26.6,3090724007,141,31.6,,,,,,,,,,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329088403,138,1,1,17,14,bsbugp9qfasrrtg55bf7evvwv,0,26.6,31.6,2021-09-12T13:17:39.718Z,2021-09-12T13:17:41Z,3090724127,212,11.7,3090724129,213,5.8,3090724121,56,Back,3090724125,141,23.0,3090724123,140,36.3,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,,,,,,,
2329088399,157,49,1,17,15,5rurqie3qt1qav9ir5mkqinn,1,61.7,68.2,2021-09-12T13:17:40.373Z,2021-09-12T13:17:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329088565,158,1,1,17,15,5rurqie3qt1qav9ir5mkqinn,1,61.7,68.2,2021-09-12T13:17:40.756Z,2021-09-12T13:17:49Z,3090724935,56,Left,3090724943,141,85.7,3090724949,1,,3090724939,140,90.2,3090724947,213,0.4,3090724945,212,32.2,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329088623,159,43,1,17,24,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T13:17:49.221Z,2021-09-12T13:17:54Z,3090725567,144,1,3090725289,213,3.0,3090725281,56,Left,3090725283,140,87.6,3090725287,212,2.8,3090725285,141,94.5,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329088625,160,50,1,17,24,5rurqie3qt1qav9ir5mkqinn,1,89.1,94,2021-09-12T13:17:49.533Z,2021-09-12T13:17:52Z,3090725341,233,139,3090725293,56,Left,3090725295,286,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329088593,139,7,1,17,24,bsbugp9qfasrrtg55bf7evvwv,1,10.9,6,2021-09-12T13:17:49.534Z,2021-09-12T13:17:52Z,3090725307,233,160,3090725107,167,,3090725111,285,,3090725109,56,Back,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329088605,140,5,1,17,25,bsbugp9qfasrrtg55bf7evvwv,0,15.4,-1.4,2021-09-12T13:17:50.838Z,2021-09-12T13:18:00Z,3090725181,56,Back,3090726293,233,161,3090725183,347,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329088799,161,5,1,17,25,5rurqie3qt1qav9ir5mkqinn,1,84.6,101.4,2021-09-12T13:17:50.838Z,2021-09-12T13:50:12Z,3090726243,347,,3090726241,56,Left,3090726283,233,140,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329089293,162,1,1,17,52,5rurqie3qt1qav9ir5mkqinn,1,84,100,2021-09-12T13:18:17.381Z,2021-09-12T13:18:20Z,3090728659,56,Left,3090728661,140,96.6,3090728663,141,94.2,3090728657,107,,3090728667,213,5.9,3090728665,212,14.2,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329089409,163,1,1,17,55,5rurqie3qt1qav9ir5mkqinn,1,96.6,94.2,2021-09-12T13:18:20.301Z,2021-09-12T13:18:25Z,3090729257,56,Left,3090729255,3,,3090729265,213,3.5,3090729263,212,9.0,3090729259,140,88.5,3090729261,141,89.7,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329089457,164,1,1,18,0,5rurqie3qt1qav9ir5mkqinn,1,88.8,76,2021-09-12T13:18:25.332Z,2021-09-12T13:18:28Z,3090729493,213,2.0,3090729485,56,Left,3090729491,212,8.2,3090729487,140,85.9,3090729489,141,87.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329089491,165,1,1,18,2,5rurqie3qt1qav9ir5mkqinn,0,89.6,82.9,2021-09-12T13:18:27.796Z,2021-09-12T13:20:20Z,3090729843,233,141,3090729643,140,89.3,3090729651,213,4.7,3090729641,56,Center,3090729647,212,7.1,3090729645,141,72.4,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329089521,141,8,1,18,5,bsbugp9qfasrrtg55bf7evvwv,1,7,28.2,2021-09-12T13:18:30.110Z,2021-09-12T13:19:32Z,3090729799,56,Back,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329089551,142,61,1,18,6,bsbugp9qfasrrtg55bf7evvwv,1,4.8,24,2021-09-12T13:18:31.369Z,2021-09-12T13:18:31Z,3090729969,56,Back,,,,,,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329089613,166,43,1,18,6,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T13:18:31.636Z,2021-09-12T13:19:45Z,3090730259,56,Center,3090739053,144,7,3090730261,286,0,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329089609,143,61,1,18,7,bsbugp9qfasrrtg55bf7evvwv,1,6.1,25.6,2021-09-12T13:18:32.854Z,2021-09-12T13:18:35Z,3090730235,56,Back,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329089663,167,1,1,18,8,5rurqie3qt1qav9ir5mkqinn,1,88.5,79,2021-09-12T13:18:33.004Z,2021-09-12T13:18:35Z,3090730497,56,Left,3090730505,213,2.2,3090730503,212,10.2,3090730499,140,83.1,3090730501,141,91.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329089819,168,1,1,18,10,5rurqie3qt1qav9ir5mkqinn,1,79.5,87.4,2021-09-12T13:18:35.852Z,2021-09-12T13:18:41Z,3090731367,213,3.0,3090731365,212,21.6,3090731359,56,Left,3090731361,140,59.1,3090731363,141,91.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329089919,169,1,1,18,16,5rurqie3qt1qav9ir5mkqinn,1,60,90.8,2021-09-12T13:18:41.660Z,2021-09-12T13:18:46Z,3090731853,213,3.8,3090731845,56,Back,3090731849,141,72.3,3090731847,140,44.3,3090731851,212,20.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329090005,170,1,1,18,21,5rurqie3qt1qav9ir5mkqinn,1,44.5,68.8,2021-09-12T13:18:46.324Z,2021-09-12T13:18:50Z,3090732301,212,16.6,3090732303,213,1.1,3090732291,140,52.0,3090732289,56,Left,3090732295,141,90.3,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329090047,171,1,1,18,25,5rurqie3qt1qav9ir5mkqinn,1,53.1,85.9,2021-09-12T13:18:50.036Z,2021-09-12T13:18:52Z,3090732523,213,3.6,3090732519,141,75.1,3090732511,56,Back,3090732517,140,39.9,3090732521,212,15.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329090111,172,1,1,18,27,5rurqie3qt1qav9ir5mkqinn,1,39.9,75.1,2021-09-12T13:18:51.980Z,2021-09-12T13:18:55Z,3090732821,141,79.6,3090732823,212,9.2,3090732817,56,Back,3090732825,213,0.3,3090732819,140,48.2,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329090149,173,1,1,18,30,5rurqie3qt1qav9ir5mkqinn,1,56.5,83,2021-09-12T13:18:55.588Z,2021-09-12T13:18:57Z,3090733037,140,69.8,3090733039,141,91.2,3090733035,56,Left,3090733043,213,0.4,3090733041,212,15.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329090251,174,1,1,18,32,5rurqie3qt1qav9ir5mkqinn,1,69.8,91.2,2021-09-12T13:18:57.628Z,2021-09-12T13:19:54Z,3090733529,56,Left,3090733531,140,82.6,3090733533,141,88.0,3090733537,213,6.1,3090733535,212,13.6,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329090297,175,1,1,18,36,5rurqie3qt1qav9ir5mkqinn,1,82.6,88,2021-09-12T13:19:01.308Z,2021-09-12T13:19:23Z,3090733797,212,18.8,3090733795,141,75.7,3090733793,140,98.6,3090733799,213,5.8,3090733791,56,Center,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329090323,176,1,1,18,37,5rurqie3qt1qav9ir5mkqinn,0,98.7,70.5,2021-09-12T13:19:02.460Z,2021-09-12T13:20:49Z,3090733931,213,4.3,3090733929,212,9.2,3090741637,195,,3090733923,56,Center,3090733927,141,58.3,3090733925,140,94.9,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,
2329090327,144,1,1,18,37,bsbugp9qfasrrtg55bf7evvwv,1,4.9,39.4,2021-09-12T13:19:02.751Z,2021-09-12T13:19:04Z,3090733961,141,21.9,3090733969,213,4.7,3090733965,212,11.9,3090733955,56,Back,3090733957,140,5.2,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329090339,145,49,1,18,39,bsbugp9qfasrrtg55bf7evvwv,1,5.2,21.9,2021-09-12T13:19:04.487Z,2021-09-12T13:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329090387,146,61,1,18,41,bsbugp9qfasrrtg55bf7evvwv,1,6,23.1,2021-09-12T13:19:06.695Z,2021-09-12T13:19:08Z,3090734507,238,,3090734265,56,Back,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329090451,147,5,1,18,44,bsbugp9qfasrrtg55bf7evvwv,0,8.4,-1.6,2021-09-12T13:19:08.991Z,2021-09-12T13:19:18Z,3090734629,56,Back,3090735899,233,177,3090734631,347,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329090665,177,5,1,18,44,5rurqie3qt1qav9ir5mkqinn,1,91.6,101.6,2021-09-12T13:19:08.991Z,2021-09-12T13:50:12Z,3090735823,233,147,3090735779,56,Left,3090735783,347,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,
2329090693,148,27,1,18,49,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-09-12T13:19:14.552Z,2021-09-12T13:19:18Z,3090735961,233,178,3090735933,41,Injury,3090735935,53,6sq9uor68fca8nz7tes0vfdgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329090669,178,27,1,18,49,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T13:19:14.552Z,2021-09-12T13:19:19Z,3090736021,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329092735,149,28,1,20,25,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-09-12T13:20:50.164Z,2021-09-12T13:20:55Z,3090746755,55,148,3090746791,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329092615,179,28,1,20,25,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T13:20:50.164Z,2021-09-12T13:20:55Z,3090746827,233,149,3090746195,55,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329092909,180,1,1,20,36,5rurqie3qt1qav9ir5mkqinn,1,93.2,100,2021-09-12T13:21:01.756Z,2021-09-12T13:21:03Z,3090747693,141,93.5,3090747691,140,91.0,3090747687,107,,3090747697,213,4.3,3090747689,56,Left,3090747695,212,6.0,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329092933,181,61,1,20,38,5rurqie3qt1qav9ir5mkqinn,1,91,93.5,2021-09-12T13:21:03.564Z,2021-09-12T13:21:14Z,3090747803,56,Left,3090749099,238,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329093361,150,5,1,20,39,bsbugp9qfasrrtg55bf7evvwv,1,6.1,-1,2021-09-12T13:21:04.511Z,2021-09-12T13:50:12Z,3090749963,56,Back,3090750031,233,182,3090749965,347,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329092941,182,5,1,20,39,5rurqie3qt1qav9ir5mkqinn,0,93.9,101,2021-09-12T13:21:04.511Z,2021-09-12T13:21:21Z,3090747847,347,,3090750053,233,150,3090747845,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329093441,151,1,1,20,55,bsbugp9qfasrrtg55bf7evvwv,1,12.7,0,2021-09-12T13:21:20.768Z,2021-09-12T13:21:23Z,3090750421,212,27.4,3090750417,140,38.4,3090750415,56,Back,3090750423,213,0.2,3090750413,107,,3090750425,1,,3090750419,141,5.6,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329093447,152,44,1,20,58,bsbugp9qfasrrtg55bf7evvwv,1,42.6,6.2,2021-09-12T13:21:23.728Z,2021-09-12T13:21:27Z,3090750449,285,,3090750445,56,Back,3090750809,233,183,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329093509,183,44,1,20,58,5rurqie3qt1qav9ir5mkqinn,0,57.4,93.8,2021-09-12T13:21:23.729Z,2021-09-12T13:21:27Z,3090750879,233,152,3090750785,286,,3090750781,56,Left,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329093467,153,1,1,20,58,bsbugp9qfasrrtg55bf7evvwv,0,38.4,5.6,2021-09-12T13:21:23.848Z,2021-09-12T13:21:25Z,3090750545,56,Right,3090750541,3,,3090750549,141,15.3,3090750547,140,64.0,3090750551,212,27.7,3090750543,168,,3090750553,213,0.2,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329093583,154,1,1,21,2,bsbugp9qfasrrtg55bf7evvwv,0,25.1,25.9,2021-09-12T13:21:27.720Z,2021-09-12T13:21:28Z,3090751119,141,18.0,3090751111,3,,3090751115,140,49.0,3090751125,212,25.7,3090751129,213,6.1,3090751113,56,Back,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329093597,184,1,1,21,3,5rurqie3qt1qav9ir5mkqinn,0,42.8,89.6,2021-09-12T13:21:28.101Z,2021-09-12T13:21:29Z,3090751197,1,,3090751189,212,38.9,3090751177,56,Left,3090751183,141,84.2,3090751173,157,,3090751179,140,79.7,3090751193,213,6.2,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329093719,185,1,1,21,6,5rurqie3qt1qav9ir5mkqinn,0,66.2,79.3,2021-09-12T13:21:31.773Z,2021-09-12T13:21:33Z,3090751813,3,,3090751821,212,12.6,3090751815,56,Left,3090751817,140,72.8,3090751819,141,94.8,3090751823,213,1.0,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329093703,155,1,1,21,6,bsbugp9qfasrrtg55bf7evvwv,1,39.4,6.5,2021-09-12T13:21:31.800Z,2021-09-12T13:21:33Z,3090751733,3,,3090751741,212,14.0,3090751737,140,26.2,3090751739,141,4.1,3090751735,56,Back,3090751743,213,3.3,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329093711,156,1,1,21,8,bsbugp9qfasrrtg55bf7evvwv,0,26.2,4.1,2021-09-12T13:21:33.168Z,2021-09-12T13:21:36Z,3090751781,212,6.7,3090751777,140,32.6,3090751783,213,0.1,3090751775,56,Back,3090752141,286,,3090751773,157,,3090751785,1,,3090752135,236,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,3090751779,141,4.7,3090752137,233,,,,,,,,,,,,186,,,,,,,
2329093777,186,74,1,21,8,5rurqie3qt1qav9ir5mkqinn,1,75.1,94.5,2021-09-12T13:21:33.169Z,2021-09-12T14:05:18Z,3090752113,285,,3090752111,56,Left,3090752161,233,156,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329093791,157,1,1,21,11,bsbugp9qfasrrtg55bf7evvwv,1,29.4,21.6,2021-09-12T13:21:36.384Z,2021-09-12T13:53:07Z,3090752195,212,14.3,3090752197,213,1.0,3090752189,56,Back,3090752193,141,38.8,3090752191,140,37.3,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,,,,,,,
