id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2688831241,298,1,1,31,17,5rurqie3qt1qav9ir5mkqinn,1,38.6,91.5,2024-05-18T14:31:48.889Z,2024-05-18T14:31:53Z,5037679129,141,61.2,5037679127,140,63.1,5037679131,212,33.0,5037679125,56,Center,5037679133,213,5.61,5037679135,1,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831251,299,1,1,31,21,5rurqie3qt1qav9ir5mkqinn,1,66,57.9,2024-05-18T14:31:53.673Z,2024-05-18T14:31:55Z,5037679215,141,71.5,5037679217,212,26.8,5037679213,140,90.0,5037679211,56,Center,5037679219,213,0.35,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831279,300,1,1,31,23,5rurqie3qt1qav9ir5mkqinn,0,90,71.7,2024-05-18T14:31:55.137Z,2024-05-18T14:31:57Z,5037679341,212,16.6,5037679339,141,47.3,5037679343,213,4.75,5037679337,140,90.6,5037679335,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831339,220,12,1,31,25,dcdnoyf6kzhj46iyfm7xq43fy,1,11.9,50.3,2024-05-18T14:31:57.517Z,2024-05-18T14:32:02Z,5037679707,56,Back,5037679711,141,11.1,5037679715,213,5.16,5037679709,140,24.2,5037679713,212,29.6,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831341,221,49,1,31,30,dcdnoyf6kzhj46iyfm7xq43fy,1,24.2,11.1,2024-05-18T14:32:02.165Z,2024-05-18T14:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831365,222,3,1,31,31,dcdnoyf6kzhj46iyfm7xq43fy,0,24.6,5.8,2024-05-18T14:32:03.600Z,2024-05-18T14:32:05Z,5037679901,233,301,5037679839,285,,5037679837,56,Back,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831367,301,7,1,31,31,5rurqie3qt1qav9ir5mkqinn,1,75.4,94.2,2024-05-18T14:32:03.601Z,2024-05-18T14:32:04Z,5037679843,286,,5037679841,56,Left,5037679885,233,222,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831371,302,49,1,31,32,5rurqie3qt1qav9ir5mkqinn,1,77.1,94.5,2024-05-18T14:32:04.218Z,2024-05-18T14:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831431,303,1,1,31,34,5rurqie3qt1qav9ir5mkqinn,1,81.8,93.3,2024-05-18T14:32:05.890Z,2024-05-18T14:32:08Z,5037680199,213,3.57,5037680189,141,83.3,5037680185,140,67.8,5037680183,56,Left,5037680193,212,16.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831491,304,1,1,31,37,5rurqie3qt1qav9ir5mkqinn,1,68.8,85,2024-05-18T14:32:08.721Z,2024-05-18T14:32:13Z,5037680535,212,26.4,5037680537,213,3.38,5037680529,56,Back,5037680533,141,75.9,5037680531,140,44.4,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831525,305,1,1,31,41,5rurqie3qt1qav9ir5mkqinn,1,46.7,73.8,2024-05-18T14:32:12.985Z,2024-05-18T14:32:15Z,5037680753,213,4.54,5037680745,56,Back,5037680747,140,43.8,5037680751,212,17.3,5037680749,141,48.8,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831591,306,1,1,31,43,5rurqie3qt1qav9ir5mkqinn,1,43.9,48.7,2024-05-18T14:32:15.498Z,2024-05-18T14:32:19Z,5037681045,140,50.3,5037681047,141,15.5,5037681043,56,Right,5037681051,213,5.00,5037681049,212,23.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831613,307,1,1,31,47,5rurqie3qt1qav9ir5mkqinn,1,55.5,6.7,2024-05-18T14:32:19.562Z,2024-05-18T14:32:20Z,5037681181,213,6.18,5037681179,212,20.6,5037681175,140,75.0,5037681173,56,Right,5037681177,141,3.7,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831637,308,1,1,31,49,5rurqie3qt1qav9ir5mkqinn,1,75,3.7,2024-05-18T14:32:20.914Z,2024-05-18T14:32:22Z,5037681299,140,61.8,5037681303,212,13.9,5037681297,56,Right,5037681305,213,3.17,5037681301,141,3.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831691,309,1,1,31,50,5rurqie3qt1qav9ir5mkqinn,1,61.8,3.1,2024-05-18T14:32:22.186Z,2024-05-18T14:32:25Z,5037681629,56,Back,5037681637,213,2.56,5037681633,141,24.6,5037681635,212,26.5,5037681631,140,40.7,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831771,310,1,1,31,54,5rurqie3qt1qav9ir5mkqinn,1,42.3,27.1,2024-05-18T14:32:25.851Z,2024-05-18T14:32:31Z,5037682051,213,1.67,5037682049,212,28.4,5037682045,140,39.5,5037682047,141,68.7,5037682043,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831823,311,1,1,31,59,5rurqie3qt1qav9ir5mkqinn,1,40.8,76,2024-05-18T14:32:31.474Z,2024-05-18T14:32:45Z,5037682361,141,70.6,5037682355,155,,5037682365,213,6.21,5037682357,56,Center,5037682363,212,49.0,5037682367,1,,5037682359,140,87.3,5037683073,210,13,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831841,223,45,1,32,4,dcdnoyf6kzhj46iyfm7xq43fy,0,11.6,27,2024-05-18T14:32:35.874Z,2024-05-18T14:32:40Z,5037682469,285,,5037682655,233,312,5037682465,56,Back,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831859,312,3,1,32,4,5rurqie3qt1qav9ir5mkqinn,1,88.4,73,2024-05-18T14:32:35.874Z,2024-05-18T14:32:39Z,5037682651,233,223,5037682579,286,,5037682577,56,Center,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831865,313,13,1,32,6,5rurqie3qt1qav9ir5mkqinn,1,89.8,65.1,2024-05-18T14:32:38.282Z,2024-05-18T14:32:45Z,5037683107,55,311,5037683103,84,,5037683113,103,8.3,5037683117,230,99.1,5037682787,20,,5037682603,64,,5037682599,22,,5037683119,231,51.4,5qxvej7pcqqr989sba7k0jv85,A. Russo,5037683105,29,5037683115,215,,5037683111,102,41.2,5037682605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2688831861,224,5,1,32,7,dcdnoyf6kzhj46iyfm7xq43fy,1,-0.6,61.6,2024-05-18T14:32:39.185Z,2024-05-18T14:32:40Z,5037682583,346,,5037682581,56,Back,5037682715,233,314,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688831879,314,5,1,32,7,5rurqie3qt1qav9ir5mkqinn,0,100.6,38.4,2024-05-18T14:32:39.185Z,2024-05-18T14:49:17Z,5037682675,56,Center,5037682751,233,224,5037682677,346,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832263,225,1,1,32,37,dcdnoyf6kzhj46iyfm7xq43fy,1,5.2,37.9,2024-05-18T14:33:09.102Z,2024-05-18T14:33:21Z,5037684941,141,45.8,5037684949,237,,5037684939,140,6.6,5037684937,56,Back,5037684943,212,5.6,5037684935,124,,5037684945,213,1.30,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832365,226,1,1,32,39,dcdnoyf6kzhj46iyfm7xq43fy,1,6.6,45.8,2024-05-18T14:33:10.958Z,2024-05-18T14:33:16Z,5037685529,213,4.48,5037685521,56,Back,5037685525,141,26.8,5037685523,140,3.7,5037685527,212,13.3,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832409,227,1,1,32,45,dcdnoyf6kzhj46iyfm7xq43fy,1,3.3,14,2024-05-18T14:33:16.808Z,2024-05-18T14:33:20Z,5037685781,141,17.6,5037685775,155,,5037685777,56,Right,5037685785,213,0.05,5037685783,212,52.3,5037685779,140,53.1,5037685787,1,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832467,228,1,1,32,51,dcdnoyf6kzhj46iyfm7xq43fy,0,83,15.6,2024-05-18T14:33:23.222Z,2024-05-18T14:33:25Z,5037686227,236,,5037686109,141,20.3,5037686113,213,1.11,5037686229,233,315,5037686105,56,Right,5037686107,140,84.5,5037686233,286,,5037686111,212,3.6,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832479,315,74,1,32,51,5rurqie3qt1qav9ir5mkqinn,1,11.1,86.9,2024-05-18T14:33:23.223Z,2024-05-18T14:34:59Z,5037686179,285,,5037686241,233,228,5037686177,56,Back,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832491,316,49,1,32,54,5rurqie3qt1qav9ir5mkqinn,1,9.6,92.6,2024-05-18T14:33:25.979Z,2024-05-18T14:33:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832549,317,1,1,32,55,5rurqie3qt1qav9ir5mkqinn,1,9,94.1,2024-05-18T14:33:27.139Z,2024-05-18T14:33:28Z,5037686557,213,0.00,5037686553,141,94.2,5037686555,212,20.4,5037686551,140,28.4,5037686549,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832553,318,61,1,32,57,5rurqie3qt1qav9ir5mkqinn,0,33,92.3,2024-05-18T14:33:28.779Z,2024-05-18T14:33:29Z,5037686585,56,Back,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832577,229,49,1,32,58,dcdnoyf6kzhj46iyfm7xq43fy,1,65,5.6,2024-05-18T14:33:30.206Z,2024-05-18T14:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832603,230,1,1,32,58,dcdnoyf6kzhj46iyfm7xq43fy,0,65,5.6,2024-05-18T14:33:30.236Z,2024-05-18T14:33:31Z,5037686871,140,73.2,5037686869,56,Center,5037686877,213,1.13,5037686873,141,32.1,5037686875,212,20.0,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832627,319,49,1,33,1,5rurqie3qt1qav9ir5mkqinn,1,25.5,65.8,2024-05-18T14:33:33.251Z,2024-05-18T14:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832663,320,1,1,33,1,5rurqie3qt1qav9ir5mkqinn,1,25.5,65.8,2024-05-18T14:33:33.379Z,2024-05-18T14:33:35Z,5037687155,56,Back,5037687163,213,3.22,5037687157,140,14.1,5037687159,141,64.5,5037687161,212,12.0,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832749,321,1,1,33,3,5rurqie3qt1qav9ir5mkqinn,1,13.8,66.9,2024-05-18T14:33:35.563Z,2024-05-18T14:33:41Z,5037687665,213,3.98,5037687653,140,4.5,5037687657,141,51.0,5037687649,56,Back,5037687661,212,14.6,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832833,322,1,1,33,9,5rurqie3qt1qav9ir5mkqinn,1,5.3,54.5,2024-05-18T14:33:41.027Z,2024-05-18T14:33:45Z,5037688115,212,26.8,5037688113,141,32.1,5037688117,213,5.68,5037688109,56,Back,5037688111,140,26.3,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832901,323,1,1,33,13,5rurqie3qt1qav9ir5mkqinn,1,24.3,35.7,2024-05-18T14:33:45.179Z,2024-05-18T14:33:49Z,5037688455,56,Back,5037688457,140,44.8,5037688463,213,5.56,5037688461,212,28.7,5037688459,141,7.7,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688832949,324,1,1,33,18,5rurqie3qt1qav9ir5mkqinn,0,43.7,8.2,2024-05-18T14:33:49.731Z,2024-05-18T14:33:52Z,5037688671,213,0.28,5037688669,212,36.6,5037688665,140,77.2,5037688667,141,23.3,5037688663,56,Center,5037688661,155,,5037688673,1,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833069,231,12,1,33,22,dcdnoyf6kzhj46iyfm7xq43fy,1,26.6,70.8,2024-05-18T14:33:53.950Z,2024-05-18T14:34:00Z,5037689285,141,100.0,5037689293,213,1.15,5037689283,140,35.6,5037689341,167,,5037689289,212,23.2,5037689281,56,Back,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833079,232,5,1,33,23,dcdnoyf6kzhj46iyfm7xq43fy,0,31.4,101.8,2024-05-18T14:33:54.711Z,2024-05-18T14:34:06Z,5037690217,233,325,5037689319,56,Back,5037689323,347,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833217,325,5,1,33,23,5rurqie3qt1qav9ir5mkqinn,1,68.6,-1.8,2024-05-18T14:33:54.711Z,2024-05-18T14:49:17Z,5037690081,56,Right,5037690147,233,232,5037690085,347,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833275,326,1,1,33,33,5rurqie3qt1qav9ir5mkqinn,1,72.8,0,2024-05-18T14:34:05.603Z,2024-05-18T14:34:07Z,5037690359,212,12.9,5037690357,141,16.1,5037690353,56,Right,5037690355,140,77.2,5037690361,213,1.20,5037690351,107,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833281,327,50,1,33,35,5rurqie3qt1qav9ir5mkqinn,1,69.9,24.6,2024-05-18T14:34:07.540Z,2024-05-18T14:34:09Z,5037690373,286,,5037690371,56,Center,5037690481,233,233,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833293,233,7,1,33,35,dcdnoyf6kzhj46iyfm7xq43fy,0,30.1,75.4,2024-05-18T14:34:07.541Z,2024-05-18T14:34:09Z,5037690427,56,Back,5037690469,233,327,5037690429,285,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833381,328,1,1,33,39,5rurqie3qt1qav9ir5mkqinn,1,78,39.4,2024-05-18T14:34:10.756Z,2024-05-18T14:34:12Z,5037690821,212,14.0,5037690819,141,60.0,5037690815,56,Center,5037690823,213,1.61,5037690817,140,77.5,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833389,329,1,1,33,40,5rurqie3qt1qav9ir5mkqinn,0,81.2,65.1,2024-05-18T14:34:12.459Z,2024-05-18T14:34:13Z,5037690851,141,73.9,5037690849,140,85.8,5037690853,212,7.7,5037690855,213,0.89,5037690847,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833409,234,8,1,33,42,dcdnoyf6kzhj46iyfm7xq43fy,1,11,27.3,2024-05-18T14:34:14.119Z,2024-05-18T14:34:14Z,5037690931,56,Back,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833453,330,50,1,33,44,5rurqie3qt1qav9ir5mkqinn,1,89.2,90,2024-05-18T14:34:15.926Z,2024-05-18T14:34:18Z,5037691557,233,235,5037691165,286,,5037691163,56,Left,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833493,235,7,1,33,44,dcdnoyf6kzhj46iyfm7xq43fy,1,10.8,10,2024-05-18T14:34:15.927Z,2024-05-18T14:34:18Z,5037691499,233,330,5037691411,56,Back,5037691407,167,,5037691415,285,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833501,236,5,1,33,44,dcdnoyf6kzhj46iyfm7xq43fy,0,6.4,-1.2,2024-05-18T14:34:16.437Z,2024-05-18T14:49:18Z,5037692251,233,331,5037691465,347,,5037691463,56,Back,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833631,331,5,1,33,44,5rurqie3qt1qav9ir5mkqinn,1,93.6,101.2,2024-05-18T14:34:16.437Z,2024-05-18T14:34:23Z,5037692195,233,236,5037692097,56,Left,5037692099,347,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688833987,333,1,1,34,3,5rurqie3qt1qav9ir5mkqinn,1,87.5,100,2024-05-18T14:34:35.564Z,2024-05-18T14:34:36Z,5037693919,140,75.2,5037693925,213,3.56,5037693917,56,Left,5037693923,212,14.1,5037693915,107,,5037693921,141,93.3,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834061,334,1,1,34,4,5rurqie3qt1qav9ir5mkqinn,1,75.2,93.3,2024-05-18T14:34:36.364Z,2024-05-18T14:34:38Z,5037694251,140,53.2,5037694255,212,32.8,5037694257,213,3.93,5037694253,141,59.1,5037694249,56,Center,5037694259,1,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834147,335,1,1,34,6,5rurqie3qt1qav9ir5mkqinn,1,53.2,59.1,2024-05-18T14:34:38.461Z,2024-05-18T14:34:41Z,5037694731,140,58.6,5037694735,212,23.7,5037694737,213,1.33,5037694733,141,92.9,5037694729,56,Left,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834303,336,1,1,34,9,5rurqie3qt1qav9ir5mkqinn,1,62.8,88,2024-05-18T14:34:41.484Z,2024-05-18T14:34:46Z,5037695535,213,6.00,5037695533,212,18.0,5037695529,140,79.3,5037695527,56,Left,5037695531,141,80.6,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834331,337,1,1,34,14,5rurqie3qt1qav9ir5mkqinn,1,79.2,80.5,2024-05-18T14:34:46.332Z,2024-05-18T14:34:47Z,5037695707,213,1.83,5037695703,141,96.3,5037695705,212,11.1,5037695701,140,76.5,5037695699,56,Left,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834377,338,1,1,34,15,5rurqie3qt1qav9ir5mkqinn,1,80.3,95.3,2024-05-18T14:34:47.308Z,2024-05-18T14:34:49Z,5037695949,56,Center,5037695951,140,81.7,5037695955,212,12.8,5037695953,141,76.6,5037695957,213,4.83,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834509,339,1,1,34,18,5rurqie3qt1qav9ir5mkqinn,1,81.7,76.6,2024-05-18T14:34:49.812Z,2024-05-18T14:34:54Z,5037696625,212,12.7,5037696623,141,87.5,5037696627,213,0.62,5037696619,56,Left,5037696621,140,91.5,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834517,340,3,1,34,22,5rurqie3qt1qav9ir5mkqinn,0,97,74.2,2024-05-18T14:34:54.485Z,2024-05-18T14:34:58Z,5037696669,56,Center,5037697165,233,237,5037696671,286,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834595,237,7,1,34,22,dcdnoyf6kzhj46iyfm7xq43fy,1,3,25.8,2024-05-18T14:34:54.486Z,2024-05-18T14:34:57Z,5037697027,56,Back,5037697101,233,340,5037697025,167,,5037697029,285,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834597,238,6,1,34,23,dcdnoyf6kzhj46iyfm7xq43fy,0,1.4,23.2,2024-05-18T14:34:55.540Z,2024-05-18T14:34:59Z,5037697225,233,341,5037697037,56,Back,5037697063,73,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688834545,341,6,1,34,23,5rurqie3qt1qav9ir5mkqinn,1,98.6,76.8,2024-05-18T14:34:55.540Z,2024-05-18T14:34:58Z,5037697145,233,238,5037696887,73,,5037696885,56,Center,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688835431,342,1,1,34,52,5rurqie3qt1qav9ir5mkqinn,0,99.5,99.5,2024-05-18T14:35:24.366Z,2024-05-18T14:35:25Z,5037701129,212,38.8,5037701119,155,,5037701131,213,4.61,5037701127,141,42.8,5037701115,2,,5037701123,56,Center,5037701117,6,,5037701125,140,95.7,ddagc0khq0zh1ywynyci8nzrp,C. Foord,5037701133,1,5037701121,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688835531,239,12,1,34,54,dcdnoyf6kzhj46iyfm7xq43fy,1,6.3,56.8,2024-05-18T14:35:26.295Z,2024-05-18T14:36:03Z,5037701693,15,,5037701641,140,21.8,5037701639,56,Back,5037701647,213,0.80,5037701643,141,81.4,5037701645,212,23.3,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688835611,343,1,1,34,56,5rurqie3qt1qav9ir5mkqinn,1,85.5,36.3,2024-05-18T14:35:28.677Z,2024-05-18T14:35:32Z,5037702011,141,34.9,5037702015,212,10.0,5037702003,56,Center,5037702007,140,76.0,5037702019,213,3.24,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688835663,344,1,1,35,0,5rurqie3qt1qav9ir5mkqinn,1,72.7,17,2024-05-18T14:35:32.685Z,2024-05-18T14:35:35Z,5037702265,213,5.65,5037702263,212,10.1,5037702257,56,Right,5037702259,140,80.5,5037702261,141,8.2,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688835853,345,1,1,35,3,5rurqie3qt1qav9ir5mkqinn,1,78.2,8.2,2024-05-18T14:35:35.214Z,2024-05-18T14:35:56Z,5037703459,140,93.4,5037703455,155,,5037705361,210,13,5037703473,1,,5037703469,213,1.14,5037703457,56,Center,5037703453,2,,5037703465,212,38.1,n70i0c7uk1qxianxoiotqmeh,E. Fox,5037705363,154,5037703461,141,1,,,,,,,,,,,,,,,,,,,,59.1,,,,,,,,,,
